Zeit;Kanal A;Kanal B
(ms);(V);(V)

5,12730487;0,00000000;-0,41929135
5,12750487;0,00000000;-0,40182087
5,12770487;-0,01747047;-0,40182087
5,12790487;0,00000000;-0,40182087
5,12810487;-0,01747047;-0,38435039
5,12830487;0,00000000;-0,38435039
5,12850487;0,00000000;-0,38435039
5,12870487;0,00000000;-0,38435039
5,12890487;0,00000000;-0,36687991
5,12910487;0,00000000;-0,36687991
5,12930487;0,00000000;-0,38435039
5,12950487;0,00000000;-0,34940946
5,12970487;0,00000000;-0,34940946
5,12990487;0,00000000;-0,34940946
5,13010487;0,00000000;-0,33193898
5,13030487;0,00000000;-0,33193898
5,13050487;-0,01747047;-0,33193898
5,13070487;0,00000000;-0,31446850
5,13090487;0,00000000;-0,31446850
5,13110487;0,00000000;-0,31446850
5,13130487;0,00000000;-0,31446850
5,13150487;0,00000000;-0,29699802
5,13170487;0,00000000;-0,29699802
5,13190487;0,00000000;-0,29699802
5,13210487;-0,01747047;-0,27952754
5,13230487;0,00000000;-0,27952754
5,13250487;0,00000000;-0,27952754
5,13270487;0,00000000;-0,26205710
5,13290487;0,00000000;-0,26205710
5,13310487;0,00000000;-0,26205710
5,13330487;0,00000000;-0,24458662
5,13350487;0,00000000;-0,24458662
5,13370487;0,00000000;-0,24458662
5,13390487;0,00000000;-0,22711614
5,13410487;0,00000000;-0,22711614
5,13430487;0,00000000;-0,22711614
5,13450487;0,00000000;-0,20964567
5,13470487;0,00000000;-0,20964567
5,13490487;0,00000000;-0,20964567
5,13510487;0,00000000;-0,19217519
5,13530487;0,00000000;-0,19217519
5,13550487;0,00000000;-0,19217519
5,13570487;0,00000000;-0,17470473
5,13590487;0,00000000;-0,17470473
5,13610487;0,00000000;-0,17470473
5,13630487;0,00000000;-0,17470473
5,13650487;0,00000000;-0,15723425
5,13670487;0,00000000;-0,15723425
5,13690487;0,00000000;-0,15723425
5,13710487;0,00000000;-0,13976377
5,13730487;0,00000000;-0,13976377
5,13750487;0,00000000;-0,13976377
5,13770487;-0,01747047;-0,12229331
5,13790487;0,00000000;-0,12229331
5,13810487;-0,01747047;-0,12229331
5,13830487;0,00000000;-0,10482284
5,13850487;0,00000000;-0,10482284
5,13870487;0,00000000;-0,10482284
5,13890487;-0,01747047;-0,10482284
5,13910487;0,00000000;-0,08735237
5,13930487;0,00000000;-0,08735237
5,13950487;0,00000000;-0,08735237
5,13970487;0,00000000;-0,06988189
5,13990487;0,00000000;-0,06988189
5,14010487;-0,01747047;-0,05241142
5,14030487;0,00000000;-0,05241142
5,14050487;-0,01747047;-0,05241142
5,14070487;0,00000000;-0,03494094
5,14090487;0,00000000;-0,03494094
5,14110487;-0,01747047;-0,03494094
5,14130487;0,00000000;-0,03494094
5,14150487;0,00000000;-0,01747047
5,14170487;-0,01747047;-0,01747047
5,14190487;0,00000000;-0,01747047
5,14210487;0,00000000;0,00000000
5,14230487;0,00000000;0,00000000
5,14250487;-0,01747047;0,00000000
5,14270487;0,00000000;0,01747047
5,14290487;0,00000000;0,01747047
5,14310487;0,00000000;0,01747047
5,14330487;0,00000000;0,03494094
5,14350487;0,00000000;0,03494094
5,14370487;0,00000000;0,05241142
5,14390487;-0,01747047;0,05241142
5,14410487;0,00000000;0,05241142
5,14430487;0,00000000;0,05241142
5,14450487;0,00000000;0,06988189
5,14470487;0,00000000;0,06988189
5,14490487;0,00000000;0,06988189
5,14510487;0,00000000;0,08735237
5,14530487;0,00000000;0,08735237
5,14550487;-0,01747047;0,08735237
5,14570487;0,00000000;0,10482284
5,14590487;0,00000000;0,10482284
5,14610487;0,00000000;0,10482284
5,14630487;0,00000000;0,10482284
5,14650487;0,00000000;0,12229331
5,14670487;0,00000000;0,12229331
5,14690487;0,00000000;0,12229331
5,14710487;0,00000000;0,13976377
5,14730487;-0,01747047;0,13976377
5,14750487;0,00000000;0,13976377
5,14770487;0,00000000;0,15723425
5,14790487;0,00000000;0,15723425
5,14810487;-0,01747047;0,15723425
5,14830487;0,00000000;0,17470473
5,14850487;0,00000000;0,17470473
5,14870487;0,00000000;0,17470473
5,14890487;-0,01747047;0,19217519
5,14910487;0,00000000;0,19217519
5,14930487;-0,01747047;0,19217519
5,14950487;0,00000000;0,19217519
5,14970487;0,00000000;0,20964567
5,14990487;0,00000000;0,20964567
5,15010487;-0,01747047;0,20964567
5,15030487;0,00000000;0,22711614
5,15050487;-0,01747047;0,22711614
5,15070487;0,00000000;0,22711614
5,15090487;0,00000000;0,24458662
5,15110487;0,00000000;0,24458662
5,15130487;0,00000000;0,24458662
5,15150487;0,00000000;0,24458662
5,15170487;0,00000000;0,26205710
5,15190487;0,00000000;0,26205710
5,15210487;0,00000000;0,27952754
5,15230487;0,00000000;0,27952754
5,15250487;0,00000000;0,27952754
5,15270487;0,00000000;0,27952754
5,15290487;0,00000000;0,29699802
5,15310487;-0,01747047;0,29699802
5,15330487;0,00000000;0,29699802
5,15350487;0,00000000;0,29699802
5,15370487;0,00000000;0,31446850
5,15390487;0,00000000;0,31446850
5,15410487;0,00000000;0,31446850
5,15430487;0,00000000;0,33193898
5,15450487;0,00000000;0,33193898
5,15470487;0,00000000;0,33193898
5,15490487;0,00000000;0,31446850
5,15510487;0,00000000;0,33193898
5,15530487;0,00000000;0,34940946
5,15550487;0,00000000;0,34940946
5,15570487;-0,01747047;0,36687991
5,15590487;0,00000000;0,36687991
5,15610487;0,00000000;0,36687991
5,15630487;0,00000000;0,36687991
5,15650487;0,00000000;0,38435039
5,15670487;0,00000000;0,38435039
5,15690487;0,00000000;0,38435039
5,15710487;0,00000000;0,40182087
5,15730487;-0,01747047;0,41929135
5,15750487;0,00000000;0,40182087
5,15770487;0,00000000;0,41929135
5,15790487;0,00000000;0,41929135
5,15810487;0,00000000;0,41929135
5,15830487;0,00000000;0,41929135
5,15850487;0,00000000;0,43676180
5,15870487;0,00000000;0,43676180
5,15890487;0,00000000;0,43676180
5,15910487;0,00000000;0,43676180
5,15930487;0,00000000;0,45429379
5,15950487;0,00000000;0,45429379
5,15970487;0,00000000;0,45429379
5,15990487;0,00000000;0,45429379
5,16010487;0,00000000;0,47176427
5,16030487;0,00000000;0,47176427
5,16050487;0,00000000;0,47176427
5,16070487;0,00000000;0,47176427
5,16090487;0,00000000;0,48923475
5,16110487;0,00000000;0,48923475
5,16130487;0,00000000;0,48923475
5,16150487;0,00000000;0,48923475
5,16170487;0,00000000;0,50670522
5,16190487;0,00000000;0,50670522
5,16210487;0,00000000;0,50670522
5,16230487;0,00000000;0,50670522
5,16250487;0,00000000;0,52417570
5,16270487;0,00000000;0,52417570
5,16290487;0,00000000;0,52417570
5,16310487;0,00000000;0,52417570
5,16330487;0,00000000;0,54164618
5,16350487;0,00000000;0,54164618
5,16370487;0,00000000;0,54164618
5,16390487;0,00000000;0,54164618
5,16410487;0,00000000;0,54164618
5,16430487;0,00000000;0,54164618
5,16450487;0,00000000;0,55911666
5,16470487;0,00000000;0,55911666
5,16490487;0,00000000;0,55911666
5,16510487;0,00000000;0,57658708
5,16530487;0,00000000;0,57658708
5,16550487;0,00000000;0,57658708
5,16570487;0,00000000;0,57658708
5,16590487;0,00000000;0,57658708
5,16610487;0,00000000;0,57658708
5,16630487;0,00000000;0,59405756
5,16650487;0,00000000;0,59405756
5,16670487;0,00000000;0,59405756
5,16690487;0,00000000;0,59405756
5,16710487;0,00000000;0,59405756
5,16730487;0,00000000;0,61152804
5,16750487;0,00000000;0,61152804
5,16770487;0,00000000;0,61152804
5,16790487;0,00000000;0,61152804
5,16810487;0,00000000;0,61152804
5,16830487;0,00000000;0,62899852
5,16850487;0,00000000;0,62899852
5,16870487;0,00000000;0,62899852
5,16890487;0,00000000;0,62899852
5,16910487;0,00000000;0,64646900
5,16930487;0,00000000;0,64646900
5,16950487;0,00000000;0,64646900
5,16970487;0,00000000;0,64646900
5,16990487;0,00000000;0,64646900
5,17010487;0,00000000;0,64646900
5,17030487;0,00000000;0,66393948
5,17050487;0,00000000;0,66393948
5,17070487;0,00000000;0,66393948
5,17090487;0,00000000;0,66393948
5,17110487;0,00000000;0,66393948
5,17130487;0,00000000;0,66393948
5,17150487;0,00000000;0,68140996
5,17170487;0,00000000;0,68140996
5,17190487;0,00000000;0,68140996
5,17210487;0,00000000;0,68140996
5,17230487;0,00000000;0,68140996
5,17250487;0,00000000;0,68140996
5,17270487;0,00000000;0,69888043
5,17290487;0,00000000;0,69888043
5,17310487;0,00000000;0,69888043
5,17330487;0,00000000;0,69888043
5,17350487;0,00000000;0,69888043
5,17370487;0,00000000;0,69888043
5,17390487;0,00000000;0,69888043
5,17410487;0,00000000;0,71635085
5,17430487;0,00000000;0,71635085
5,17450487;0,00000000;0,71635085
5,17470487;0,00000000;0,71635085
5,17490487;0,00000000;0,71635085
5,17510487;0,00000000;0,71635085
5,17530487;0,00000000;0,71635085
5,17550487;0,00000000;0,71635085
5,17570487;0,00000000;0,71635085
5,17590487;0,00000000;0,73382133
5,17610487;0,00000000;0,73382133
5,17630487;0,00000000;0,73382133
5,17650487;0,00000000;0,73382133
5,17670487;0,00000000;0,73382133
5,17690487;0,00000000;0,73382133
5,17710487;0,00000000;0,73382133
5,17730487;0,00000000;0,73382133
5,17750487;0,00000000;0,73382133
5,17770487;0,00000000;0,75129181
5,17790487;0,00000000;0,75129181
5,17810487;0,00000000;0,75129181
5,17830487;0,00000000;0,75129181
5,17850487;0,00000000;0,75129181
5,17870487;0,00000000;0,75129181
5,17890487;0,00000000;0,75129181
5,17910487;0,00000000;0,76876229
5,17930487;0,00000000;0,75129181
5,17950487;0,00000000;0,76876229
5,17970487;0,00000000;0,76876229
5,17990487;0,00000000;0,76876229
5,18010487;0,00000000;0,76876229
5,18030487;0,00000000;0,76876229
5,18050487;0,00000000;0,76876229
5,18070487;0,00000000;0,76876229
5,18090487;0,00000000;0,76876229
5,18110487;0,00000000;0,76876229
5,18130487;0,00000000;0,78623277
5,18150487;0,00000000;0,76876229
5,18170487;0,00000000;0,76876229
5,18190487;0,00000000;0,78623277
5,18210487;0,00000000;0,76876229
5,18230487;0,00000000;0,78623277
5,18250487;0,00000000;0,76876229
5,18270487;0,00000000;0,78623277
5,18290487;0,01747047;0,78623277
5,18310487;0,00000000;0,78623277
5,18330487;0,00000000;0,78623277
5,18350487;0,01747047;0,78623277
5,18370487;0,00000000;0,78623277
5,18390487;0,00000000;0,78623277
5,18410487;0,00000000;0,78623277
5,18430487;0,00000000;0,78623277
5,18450487;0,00000000;0,78623277
5,18470487;0,00000000;0,78623277
5,18490487;0,00000000;0,78623277
5,18510487;0,00000000;0,78623277
5,18530487;0,00000000;0,76876229
5,18550487;0,01747047;0,78623277
5,18570487;0,01747047;0,78623277
5,18590487;0,00000000;0,80370325
5,18610487;0,00000000;0,78623277
5,18630487;0,00000000;0,78623277
5,18650487;0,00000000;0,78623277
5,18670487;0,00000000;0,78623277
5,18690487;0,01747047;0,78623277
5,18710487;0,00000000;0,80370325
5,18730487;0,00000000;0,80370325
5,18750487;0,01747047;0,80370325
5,18770487;0,00000000;0,80370325
5,18790487;0,01747047;0,78623277
5,18810487;0,00000000;0,80370325
5,18830487;0,00000000;0,78623277
5,18850487;0,00000000;0,78623277
5,18870487;0,00000000;0,78623277
5,18890487;0,00000000;0,78623277
5,18910487;0,00000000;0,78623277
5,18930487;0,00000000;0,78623277
5,18950487;0,01747047;0,78623277
5,18970487;0,01747047;0,78623277
5,18990487;0,01747047;0,80370325
5,19010487;0,00000000;0,78623277
5,19030487;0,00000000;0,80370325
5,19050487;0,00000000;0,78623277
5,19070487;0,01747047;0,78623277
5,19090487;0,01747047;0,78623277
5,19110487;0,00000000;0,78623277
5,19130487;0,00000000;0,78623277
5,19150487;0,01747047;0,78623277
5,19170487;0,00000000;0,78623277
5,19190487;0,01747047;0,78623277
5,19210487;0,00000000;0,78623277
5,19230487;0,01747047;0,78623277
5,19250487;0,01747047;0,78623277
5,19270487;0,01747047;0,78623277
5,19290487;0,00000000;0,78623277
5,19310487;0,01747047;0,78623277
5,19330487;0,00000000;0,78623277
5,19350487;0,00000000;0,78623277
5,19370487;0,01747047;0,78623277
5,19390487;0,00000000;0,78623277
5,19410487;0,00000000;0,78623277
5,19430487;0,01747047;0,78623277
5,19450487;0,01747047;0,76876229
5,19470487;0,01747047;0,76876229
5,19490487;0,01747047;0,76876229
5,19510487;0,01747047;0,76876229
5,19530487;0,00000000;0,76876229
5,19550487;0,01747047;0,76876229
5,19570487;0,01747047;0,76876229
5,19590487;0,01747047;0,76876229
5,19610487;0,01747047;0,76876229
5,19630487;0,01747047;0,76876229
5,19650487;0,00000000;0,76876229
5,19670487;0,01747047;0,76876229
5,19690487;0,01747047;0,76876229
5,19710487;0,01747047;0,76876229
5,19730487;0,01747047;0,76876229
5,19750487;0,01747047;0,75129181
5,19770487;0,01747047;0,75129181
5,19790487;0,01747047;0,75129181
5,19810487;0,00000000;0,76876229
5,19830487;0,01747047;0,75129181
5,19850487;0,01747047;0,75129181
5,19870487;0,01747047;0,75129181
5,19890487;0,01747047;0,75129181
5,19910487;0,01747047;0,73382133
5,19930487;0,01747047;0,75129181
5,19950487;0,01747047;0,73382133
5,19970487;0,01747047;0,73382133
5,19990487;0,01747047;0,73382133
5,20010487;0,01747047;0,73382133
5,20030487;0,01747047;0,73382133
5,20050487;0,01747047;0,73382133
5,20070487;0,01747047;0,71635085
5,20090487;0,01747047;0,73382133
5,20110487;0,01747047;0,71635085
5,20130487;0,01747047;0,71635085
5,20150487;0,01747047;0,71635085
5,20170487;0,01747047;0,71635085
5,20190487;0,01747047;0,71635085
5,20210487;0,01747047;0,71635085
5,20230487;0,01747047;0,71635085
5,20250487;0,01747047;0,71635085
5,20270487;0,01747047;0,69888043
5,20290487;0,01747047;0,69888043
5,20310487;0,01747047;0,69888043
5,20330487;0,01747047;0,69888043
5,20350487;0,01747047;0,69888043
5,20370487;0,01747047;0,69888043
5,20390487;0,01747047;0,68140996
5,20410487;0,01747047;0,68140996
5,20430487;0,01747047;0,68140996
5,20450487;0,01747047;0,68140996
5,20470487;0,01747047;0,68140996
5,20490487;0,01747047;0,68140996
5,20510487;0,01747047;0,68140996
5,20530487;0,01747047;0,66393948
5,20550487;0,01747047;0,66393948
5,20570487;0,01747047;0,66393948
5,20590487;0,01747047;0,66393948
5,20610487;0,01747047;0,66393948
5,20630487;0,01747047;0,64646900
5,20650487;0,01747047;0,64646900
5,20670487;0,01747047;0,64646900
5,20690487;0,01747047;0,64646900
5,20710487;0,01747047;0,64646900
5,20730487;0,01747047;0,64646900
5,20750487;0,01747047;0,62899852
5,20770487;0,01747047;0,62899852
5,20790487;0,01747047;0,62899852
5,20810487;0,01747047;0,62899852
5,20830487;0,01747047;0,62899852
5,20850487;0,01747047;0,62899852
5,20870487;0,01747047;0,61152804
5,20890487;0,01747047;0,61152804
5,20910487;0,01747047;0,61152804
5,20930487;0,01747047;0,61152804
5,20950487;0,01747047;0,59405756
5,20970487;0,01747047;0,59405756
5,20990487;0,01747047;0,59405756
5,21010487;0,01747047;0,59405756
5,21030487;0,01747047;0,59405756
5,21050487;0,01747047;0,59405756
5,21070487;0,01747047;0,59405756
5,21090487;0,01747047;0,57658708
5,21110487;0,01747047;0,57658708
5,21130487;0,01747047;0,57658708
5,21150487;0,01747047;0,57658708
5,21170487;0,01747047;0,55911666
5,21190487;0,01747047;0,55911666
5,21210487;0,01747047;0,55911666
5,21230487;0,01747047;0,55911666
5,21250487;0,01747047;0,54164618
5,21270487;0,01747047;0,54164618
5,21290487;0,01747047;0,54164618
5,21310487;0,01747047;0,50670522
5,21330487;0,01747047;0,54164618
5,21350487;0,01747047;0,54164618
5,21370487;0,01747047;0,52417570
5,21390487;0,01747047;0,52417570
5,21410487;0,01747047;0,52417570
5,21430487;0,01747047;0,50670522
5,21450487;0,01747047;0,50670522
5,21470487;0,01747047;0,50670522
5,21490487;0,01747047;0,50670522
5,21510487;0,01747047;0,50670522
5,21530487;0,01747047;0,48923475
5,21550487;0,01747047;0,48923475
5,21570487;0,01747047;0,48923475
5,21590487;0,01747047;0,48923475
5,21610487;0,01747047;0,48923475
5,21630487;0,01747047;0,47176427
5,21650487;0,01747047;0,47176427
5,21670487;0,01747047;0,47176427
5,21690487;0,01747047;0,47176427
5,21710487;0,01747047;0,45429379
5,21730487;0,01747047;0,45429379
5,21750487;0,01747047;0,45429379
5,21770487;0,01747047;0,45429379
5,21790487;0,01747047;0,45429379
5,21810487;0,01747047;0,43676180
5,21830487;0,01747047;0,43676180
5,21850487;0,01747047;0,43676180
5,21870487;0,01747047;0,41929135
5,21890487;0,01747047;0,41929135
5,21910487;0,01747047;0,41929135
5,21930487;0,01747047;0,40182087
5,21950487;0,01747047;0,40182087
5,21970487;0,01747047;0,40182087
5,21990487;0,01747047;0,40182087
5,22010487;0,01747047;0,40182087
5,22030487;0,01747047;0,38435039
5,22050487;0,01747047;0,38435039
5,22070487;0,01747047;0,38435039
5,22090487;0,01747047;0,38435039
5,22110487;0,01747047;0,36687991
5,22130487;0,01747047;0,36687991
5,22150487;0,01747047;0,36687991
5,22170487;0,01747047;0,36687991
5,22190487;0,01747047;0,34940946
5,22210487;0,01747047;0,34940946
5,22230487;0,01747047;0,34940946
5,22250487;0,01747047;0,34940946
5,22270487;0,01747047;0,33193898
5,22290487;0,01747047;0,33193898
5,22310487;0,01747047;0,33193898
5,22330487;0,01747047;0,33193898
5,22350487;0,01747047;0,31446850
5,22370487;0,01747047;0,31446850
5,22390487;0,01747047;0,31446850
5,22410487;0,01747047;0,29699802
5,22430487;0,01747047;0,29699802
5,22450487;0,01747047;0,29699802
5,22470487;0,01747047;0,29699802
5,22490487;0,01747047;0,27952754
5,22510487;0,01747047;0,27952754
5,22530487;0,01747047;0,27952754
5,22550487;0,01747047;0,26205710
5,22570487;0,01747047;0,26205710
5,22590487;0,01747047;0,26205710
5,22610487;0,01747047;0,26205710
5,22630487;0,01747047;0,24458662
5,22650487;0,01747047;0,24458662
5,22670487;0,01747047;0,24458662
5,22690487;0,01747047;0,24458662
5,22710487;0,01747047;0,22711614
5,22730487;0,01747047;0,22711614
5,22750487;0,01747047;0,22711614
5,22770487;0,01747047;0,20964567
5,22790487;0,01747047;0,20964567
5,22810487;0,01747047;0,20964567
5,22830487;0,01747047;0,20964567
5,22850487;0,01747047;0,20964567
5,22870487;0,01747047;0,19217519
5,22890487;0,01747047;0,19217519
5,22910487;0,01747047;0,17470473
5,22930487;0,01747047;0,17470473
5,22950487;0,01747047;0,17470473
5,22970487;0,01747047;0,17470473
5,22990487;0,01747047;0,15723425
5,23010487;0,01747047;0,15723425
5,23030487;0,01747047;0,15723425
5,23050487;0,01747047;0,15723425
5,23070487;0,01747047;0,13976377
5,23090487;0,01747047;0,13976377
5,23110487;0,01747047;0,13976377
5,23130487;0,01747047;0,13976377
5,23150487;0,01747047;0,12229331
5,23170487;0,01747047;0,12229331
5,23190487;0,01747047;0,10482284
5,23210487;0,01747047;0,10482284
5,23230487;0,01747047;0,10482284
5,23250487;0,01747047;0,10482284
5,23270487;0,01747047;0,08735237
5,23290487;0,01747047;0,08735237
5,23310487;0,01747047;0,08735237
5,23330487;0,01747047;0,08735237
5,23350487;0,01747047;0,06988189
5,23370487;0,01747047;0,06988189
5,23390487;0,01747047;0,06988189
5,23410487;0,01747047;0,05241142
5,23430487;0,01747047;0,05241142
5,23450487;0,01747047;0,05241142
5,23470487;0,01747047;0,03494094
5,23490487;0,01747047;0,01747047
5,23510487;0,01747047;0,03494094
5,23530487;0,01747047;0,01747047
5,23550487;0,01747047;0,03494094
5,23570487;0,01747047;0,01747047
5,23590487;0,01747047;0,01747047
5,23610487;0,01747047;0,01747047
5,23630487;0,01747047;0,00000000
5,23650487;0,01747047;0,00000000
5,23670487;0,01747047;0,00000000
5,23690487;0,01747047;0,00000000
5,23710487;0,01747047;-0,01747047
5,23730487;0,01747047;-0,01747047
5,23750487;0,01747047;-0,03494094
5,23770487;0,01747047;-0,03494094
5,23790487;0,01747047;-0,03494094
5,23810487;0,01747047;-0,03494094
5,23830487;0,01747047;-0,05241142
5,23850487;0,01747047;-0,05241142
5,23870487;0,01747047;-0,05241142
5,23890487;0,01747047;-0,05241142
5,23910487;0,01747047;-0,06988189
5,23930487;0,01747047;-0,06988189
5,23950487;0,01747047;-0,06988189
5,23970487;0,01747047;-0,06988189
5,23990487;0,01747047;-0,08735237
5,24010487;0,01747047;-0,08735237
5,24030487;0,01747047;-0,08735237
5,24050487;0,01747047;-0,10482284
5,24070487;0,01747047;-0,10482284
5,24090487;0,01747047;-0,10482284
5,24110487;0,01747047;-0,12229331
5,24130487;0,01747047;-0,12229331
5,24150487;0,01747047;-0,12229331
5,24170487;0,01747047;-0,13976377
5,24190487;0,01747047;-0,13976377
5,24210487;0,01747047;-0,13976377
5,24230487;0,01747047;-0,13976377
5,24250487;0,01747047;-0,13976377
5,24270487;0,01747047;-0,15723425
5,24290487;0,01747047;-0,15723425
5,24310487;0,01747047;-0,15723425
5,24330487;0,01747047;-0,15723425
5,24350487;0,01747047;-0,17470473
5,24370487;0,01747047;-0,17470473
5,24390487;0,01747047;-0,17470473
5,24410487;0,01747047;-0,19217519
5,24430487;0,01747047;-0,19217519
5,24450487;0,01747047;-0,19217519
5,24470487;0,01747047;-0,20964567
5,24490487;0,01747047;-0,20964567
5,24510487;0,01747047;-0,20964567
5,24530487;0,01747047;-0,20964567
5,24550487;0,01747047;-0,20964567
5,24570487;0,01747047;-0,22711614
5,24590487;0,01747047;-0,22711614
5,24610487;0,01747047;-0,22711614
5,24630487;0,01747047;-0,22711614
5,24650487;0,01747047;-0,24458662
5,24670487;0,01747047;-0,24458662
5,24690487;0,01747047;-0,24458662
5,24710487;0,01747047;-0,26205710
5,24730487;0,01747047;-0,26205710
5,24750487;0,01747047;-0,26205710
5,24770487;0,01747047;-0,26205710
5,24790487;0,01747047;-0,27952754
5,24810487;0,01747047;-0,27952754
5,24830487;0,01747047;-0,27952754
5,24850487;0,01747047;-0,27952754
5,24870487;0,01747047;-0,29699802
5,24890487;0,01747047;-0,29699802
5,24910487;0,01747047;-0,29699802
5,24930487;0,01747047;-0,29699802
5,24950487;0,01747047;-0,31446850
5,24970487;0,01747047;-0,31446850
5,24990487;0,01747047;-0,31446850
5,25010487;0,01747047;-0,31446850
5,25030487;0,01747047;-0,33193898
5,25050487;0,01747047;-0,33193898
5,25070487;0,01747047;-0,33193898
5,25090487;0,01747047;-0,33193898
5,25110487;0,01747047;-0,33193898
5,25130487;0,01747047;-0,34940946
5,25150487;0,01747047;-0,34940946
5,25170487;0,01747047;-0,34940946
5,25190487;0,01747047;-0,36687991
5,25210487;0,01747047;-0,36687991
5,25230487;0,01747047;-0,36687991
5,25250487;0,01747047;-0,36687991
5,25270487;0,01747047;-0,36687991
5,25290487;0,01747047;-0,38435039
5,25310487;0,01747047;-0,38435039
5,25330487;0,01747047;-0,38435039
5,25350487;0,01747047;-0,38435039
5,25370487;0,01747047;-0,38435039
5,25390487;0,01747047;-0,40182087
5,25410487;0,01747047;-0,40182087
5,25430487;0,01747047;-0,40182087
5,25450487;0,01747047;-0,40182087
5,25470487;0,01747047;-0,41929135
5,25490487;0,01747047;-0,41929135
5,25510487;0,01747047;-0,41929135
5,25530487;0,01747047;-0,41929135
5,25550487;0,01747047;-0,43676180
5,25570487;0,01747047;-0,43676180
5,25590487;0,01747047;-0,43676180
5,25610487;0,01747047;-0,43676180
5,25630487;0,01747047;-0,43676180
5,25650487;0,01747047;-0,45429379
5,25670487;0,01747047;-0,45429379
5,25690487;0,01747047;-0,45429379
5,25710487;0,01747047;-0,45429379
5,25730487;0,01747047;-0,45429379
5,25750487;0,01747047;-0,47176427
5,25770487;0,01747047;-0,47176427
5,25790487;0,01747047;-0,47176427
5,25810487;0,01747047;-0,47176427
5,25830487;0,01747047;-0,48923475
5,25850486;0,01747047;-0,47176427
5,25870486;0,01747047;-0,48923475
5,25890486;0,01747047;-0,48923475
5,25910486;0,01747047;-0,48923475
5,25930486;0,01747047;-0,48923475
5,25950486;0,01747047;-0,50670522
5,25970486;0,01747047;-0,50670522
5,25990486;0,01747047;-0,48923475
5,26010486;0,01747047;-0,50670522
5,26030486;0,01747047;-0,50670522
5,26050486;0,01747047;-0,50670522
5,26070486;0,01747047;-0,52417570
5,26090486;0,01747047;-0,52417570
5,26110486;0,01747047;-0,52417570
5,26130486;0,01747047;-0,52417570
5,26150486;0,01747047;-0,52417570
5,26170486;0,01747047;-0,52417570
5,26190486;0,01747047;-0,54164618
5,26210486;0,01747047;-0,54164618
5,26230486;0,01747047;-0,54164618
5,26250486;0,01747047;-0,54164618
5,26270486;0,01747047;-0,54164618
5,26290486;0,01747047;-0,55911666
5,26310486;0,01747047;-0,55911666
5,26330486;0,01747047;-0,55911666
5,26350486;0,01747047;-0,55911666
5,26370486;0,01747047;-0,55911666
5,26390486;0,01747047;-0,57658708
5,26410486;0,01747047;-0,55911666
5,26430486;0,01747047;-0,57658708
5,26450486;0,01747047;-0,57658708
5,26470486;0,01747047;-0,57658708
5,26490486;0,01747047;-0,57658708
5,26510486;0,01747047;-0,57658708
5,26530486;0,01747047;-0,57658708
5,26550486;0,01747047;-0,57658708
5,26570486;0,01747047;-0,59405756
5,26590486;0,01747047;-0,59405756
5,26610486;0,01747047;-0,59405756
5,26630486;0,01747047;-0,59405756
5,26650486;0,01747047;-0,61152804
5,26670486;0,01747047;-0,59405756
5,26690486;0,01747047;-0,61152804
5,26710486;0,01747047;-0,61152804
5,26730486;0,01747047;-0,61152804
5,26750486;0,01747047;-0,61152804
5,26770486;0,01747047;-0,61152804
5,26790486;0,01747047;-0,61152804
5,26810486;0,01747047;-0,61152804
5,26830486;0,01747047;-0,61152804
5,26850486;0,01747047;-0,61152804
5,26870486;0,01747047;-0,62899852
5,26890486;0,01747047;-0,62899852
5,26910486;0,01747047;-0,62899852
5,26930486;0,01747047;-0,62899852
5,26950486;0,01747047;-0,62899852
5,26970486;0,01747047;-0,62899852
5,26990486;0,01747047;-0,64646900
5,27010486;0,01747047;-0,62899852
5,27030486;0,01747047;-0,62899852
5,27050486;0,01747047;-0,62899852
5,27070486;0,01747047;-0,64646900
5,27090486;0,01747047;-0,64646900
5,27110486;0,01747047;-0,64646900
5,27130486;0,01747047;-0,64646900
5,27150486;0,01747047;-0,64646900
5,27170486;0,00000000;-0,64646900
5,27190486;0,01747047;-0,64646900
5,27210486;0,01747047;-0,64646900
5,27230486;0,01747047;-0,66393948
5,27250486;0,01747047;-0,64646900
5,27270486;0,01747047;-0,66393948
5,27290486;0,01747047;-0,64646900
5,27310486;0,01747047;-0,66393948
5,27330486;0,01747047;-0,66393948
5,27350486;0,01747047;-0,66393948
5,27370486;0,01747047;-0,66393948
5,27390486;0,01747047;-0,66393948
5,27410486;0,00000000;-0,66393948
5,27430486;0,01747047;-0,68140996
5,27450486;0,00000000;-0,66393948
5,27470486;0,01747047;-0,66393948
5,27490486;0,00000000;-0,68140996
5,27510486;0,01747047;-0,66393948
5,27530486;0,01747047;-0,68140996
5,27550486;0,01747047;-0,68140996
5,27570486;0,00000000;-0,68140996
5,27590486;0,01747047;-0,68140996
5,27610486;0,00000000;-0,68140996
5,27630486;0,01747047;-0,68140996
5,27650486;0,01747047;-0,68140996
5,27670486;0,01747047;-0,68140996
5,27690486;0,01747047;-0,68140996
5,27710486;0,00000000;-0,68140996
5,27730486;0,00000000;-0,68140996
5,27750486;0,01747047;-0,68140996
5,27770486;0,01747047;-0,68140996
5,27790486;0,00000000;-0,68140996
5,27810486;0,00000000;-0,68140996
5,27830486;0,01747047;-0,69888043
5,27850486;0,00000000;-0,68140996
5,27870486;0,01747047;-0,68140996
5,27890486;0,00000000;-0,68140996
