time; signal
1.635699902999999955e-02;1.642224219999999929e-02
1.635719902999999836e-02;1.502460439999999883e-02
1.635739903000000064e-02;1.397637619999999962e-02
1.635759902999999946e-02;1.292814800000000042e-02
1.635779903000000174e-02;1.187991979999999947e-02
1.635799903000000055e-02;1.083169160000000027e-02
1.635819902999999936e-02;9.783463400000001059e-03
1.635839902999999818e-02;8.735235200000000116e-03
1.635859903000000046e-02;7.687006999999999174e-03
1.635879902999999927e-02;6.638778799999999966e-03
1.635899903000000155e-02;5.590550599999999891e-03
1.635919903000000036e-02;4.542322399999999816e-03
1.635939902999999918e-02;3.494094200000000608e-03
1.635959902999999799e-02;2.445866000000000533e-03
1.635979903000000027e-02;1.048228400000000360e-03
1.635999902999999908e-02;2.000000002452419983e-10
1.636019903000000136e-02;-6.988185999999995844e-04
1.636039903000000018e-02;-2.096456199999999215e-03
1.636059902999999899e-02;-3.144684399999999290e-03
1.636079903000000127e-02;-4.192912599999999365e-03
1.636099903000000008e-02;-5.241140799999999440e-03
1.636119902999999889e-02;-6.289368999999998648e-03
1.636139903000000118e-02;-7.337597199999998723e-03
1.636159902999999999e-02;-8.385825399999999666e-03
1.636179902999999880e-02;-1.013287260000000044e-02
1.636199903000000108e-02;-1.153051019999999996e-02
1.636219902999999989e-02;-1.257873840000000090e-02
1.636239902999999871e-02;-1.362696660000000184e-02
1.636259903000000099e-02;-1.467519480000000105e-02
1.636279902999999980e-02;-1.572342300000000026e-02
1.636299902999999861e-02;-1.677165120000000120e-02
1.636319903000000089e-02;-1.781987940000000215e-02
1.636339902999999971e-02;-1.921751720000000260e-02
1.636359902999999852e-02;-2.026574540000000008e-02
1.636379903000000080e-02;-2.096456420000000070e-02
1.636399902999999961e-02;-2.201279260000000085e-02
1.636419902999999842e-02;-2.236220220000000036e-02
1.636439903000000071e-02;-2.341043060000000398e-02
1.636459902999999952e-02;-2.445865900000000065e-02
1.636479902999999833e-02;-2.550688740000000079e-02
1.636499903000000061e-02;-2.655511580000000094e-02
1.636519902999999942e-02;-2.760334419999999761e-02
1.636539902999999824e-02;-2.865157260000000122e-02
1.636559903000000052e-02;-2.969980099999999790e-02
1.636579902999999933e-02;-3.074802940000000151e-02
1.636599902999999814e-02;-3.179625779999999818e-02
1.636619903000000043e-02;-3.284448619999999486e-02
1.636639902999999924e-02;-3.354330519999999816e-02
1.636659902999999805e-02;-3.424212419999998758e-02
1.636679903000000033e-02;-3.494094319999999088e-02
1.636699902999999914e-02;-3.598917159999999449e-02
1.636719903000000143e-02;-3.703739999999999810e-02
1.636739903000000024e-02;-3.808562839999998784e-02
1.636759902999999905e-02;-3.913385679999999145e-02
1.636779902999999786e-02;-4.018208519999999506e-02
1.636799903000000014e-02;-4.123031359999999867e-02
1.636819902999999896e-02;-4.227854199999998841e-02
1.636839903000000124e-02;-4.332677039999999202e-02
1.636859903000000005e-02;-4.437499879999999564e-02
1.636879902999999886e-02;-4.542322719999999925e-02
1.636899902999999767e-02;-4.647145559999999592e-02
1.636919902999999996e-02;-4.751968399999999260e-02
1.636939902999999877e-02;-4.856791239999999621e-02
1.636959903000000105e-02;-4.961614079999999288e-02
1.636979902999999986e-02;-5.031495979999998924e-02
1.636999902999999867e-02;-5.136318819999999286e-02
1.637019902999999749e-02;-5.241141659999999647e-02
1.637039902999999977e-02;-5.345964520000000275e-02
1.637059903000000205e-02;-5.450787380000000210e-02
1.637079903000000086e-02;-5.555610240000000144e-02
1.637099902999999967e-02;-5.660433100000000078e-02
1.637119902999999849e-02;-5.765255960000000013e-02
1.637139903000000077e-02;-5.870078820000000641e-02
1.637159902999999958e-02;-5.974901679999999882e-02
1.637179903000000186e-02;-6.079724540000000510e-02
1.637199903000000067e-02;-6.184547399999999751e-02
1.637219902999999949e-02;-6.289370260000000379e-02
1.637239902999999830e-02;-6.394193119999999619e-02
1.637259903000000058e-02;-6.499015980000001635e-02
1.637279902999999939e-02;-6.603838840000000876e-02
1.637299903000000167e-02;-6.708661700000001504e-02
1.637319903000000049e-02;-6.813484560000000745e-02
1.637339902999999930e-02;-6.883366460000001075e-02
1.637359902999999811e-02;-6.988189320000001703e-02
1.637379903000000039e-02;-7.093012180000000944e-02
1.637399902999999921e-02;-7.162894080000001273e-02
1.637419903000000149e-02;-7.267716919999998859e-02
1.637439903000000030e-02;-7.337598819999999189e-02
1.637459902999999911e-02;-7.442421659999999550e-02
1.637479903000000139e-02;-7.512303559999999880e-02
1.637499903000000021e-02;-7.617126400000000241e-02
1.637519902999999902e-02;-7.721949239999997827e-02
1.637539903000000130e-02;-7.826772079999998188e-02
1.637559903000000011e-02;-7.931594919999998550e-02
1.637579902999999892e-02;-8.036417759999997523e-02
1.637599903000000121e-02;-8.141240599999997885e-02
1.637619903000000002e-02;-8.246063439999998246e-02
1.637639902999999883e-02;-8.350886279999998607e-02
1.637659903000000111e-02;-8.455709119999998968e-02
1.637679902999999992e-02;-8.560531959999999330e-02
1.637699902999999874e-02;-8.630413859999999660e-02
1.637719903000000102e-02;-8.700295759999998602e-02
1.637739902999999983e-02;-8.770177659999998931e-02
1.637759902999999864e-02;-8.840059559999999261e-02
1.637779903000000092e-02;-8.909941459999998203e-02
1.637799902999999974e-02;-8.979823359999998533e-02
1.637819902999999855e-02;-9.084646199999998895e-02
1.637839903000000083e-02;-9.154528099999999224e-02
1.637859902999999964e-02;-9.224409999999999554e-02
1.637879903000000192e-02;-9.294291899999999884e-02
1.637899903000000074e-02;-9.364173800000000214e-02
1.637919902999999955e-02;-9.434055699999999156e-02
1.637939902999999836e-02;-9.538878539999999517e-02
1.637959903000000064e-02;-9.608760439999999847e-02
1.637979902999999945e-02;-9.713583279999998821e-02
1.637999903000000174e-02;-9.783465179999999151e-02
1.638019903000000055e-02;-9.853347079999999480e-02
1.638039902999999936e-02;-9.923228959999999543e-02
1.638059902999999817e-02;-9.993110839999999606e-02
1.638079903000000045e-02;-1.006299271999999967e-01
1.638099902999999927e-02;-1.013287459999999973e-01
1.638119903000000155e-02;-1.020275647999999979e-01
1.638139903000000036e-02;-1.027263835999999986e-01
1.638159902999999917e-02;-1.034252023999999992e-01
1.638179902999999799e-02;-1.041240211999999998e-01
1.638199903000000027e-02;-1.048228400000000005e-01
1.638219902999999908e-02;-1.051722493999999869e-01
1.638239903000000136e-02;-1.058710681999999875e-01
1.638259903000000017e-02;-1.065698869999999882e-01
1.638279902999999899e-02;-1.072687057999999749e-01
1.638299902999999780e-02;-1.079675245999999755e-01
1.638319903000000008e-02;-1.086663433999999762e-01
1.638339902999999889e-02;-1.093651621999999768e-01
1.638359903000000117e-02;-1.100639809999999774e-01
1.638379902999999999e-02;-1.107627997999999780e-01
1.638399902999999880e-02;-1.114616185999999787e-01
1.638419902999999761e-02;-1.118110279999999790e-01
1.638439902999999989e-02;-1.125098467999999796e-01
1.638459902999999870e-02;-1.128592561999999799e-01
1.638479903000000099e-02;-1.135580749999999806e-01
1.638499902999999980e-02;-1.142568935999999924e-01
1.638519902999999861e-02;-1.146063029999999927e-01
1.638539902999999742e-02;-1.149557123999999791e-01
1.638559902999999970e-02;-1.156545309999999910e-01
1.638579902999999852e-02;-1.163533496000000028e-01
1.638599903000000080e-02;-1.170521682000000008e-01
1.638619902999999961e-02;-1.177509867999999987e-01
1.638639902999999842e-02;-1.184498053999999967e-01
1.638659902999999723e-02;-1.191486239999999946e-01
1.638679902999999952e-02;-1.198474425999999926e-01
1.638699903000000180e-02;-1.205462612000000044e-01
1.638719903000000061e-02;-1.212450798000000024e-01
1.638739902999999942e-02;-1.219438984000000004e-01
1.638759902999999823e-02;-1.226427170000000122e-01
1.638779903000000052e-02;-1.233415356000000102e-01
1.638799902999999933e-02;-1.240403542000000081e-01
1.638819903000000161e-02;-1.243897634000000058e-01
1.638839903000000042e-02;-1.250885820000000037e-01
1.638859902999999923e-02;-1.257874006000000155e-01
1.638879902999999805e-02;-1.264862191999999996e-01
1.638899903000000033e-02;-1.271850378000000115e-01
1.638919902999999914e-02;-1.278838563999999955e-01
1.638939903000000142e-02;-1.282332656000000071e-01
1.638959903000000023e-02;-1.289320841999999911e-01
1.638979902999999905e-02;-1.296309030000000195e-01
1.638999902999999786e-02;-1.303297216000000036e-01
1.639019903000000014e-02;-1.310285401999999877e-01
1.639039902999999895e-02;-1.313779493999999992e-01
1.639059903000000123e-02;-1.317273586000000107e-01
1.639079903000000005e-02;-1.320767677999999945e-01
1.639099902999999886e-02;-1.324261770000000060e-01
1.639119903000000114e-02;-1.327755862000000175e-01
1.639139902999999995e-02;-1.331249954000000013e-01
1.639159903000000224e-02;-1.334744045999999851e-01
1.639179903000000105e-02;-1.338238137999999966e-01
1.639199902999999986e-02;-1.341732230000000081e-01
1.639219902999999867e-02;-1.348720415999999922e-01
1.639239903000000095e-02;-1.352214507999999760e-01
1.639259902999999977e-02;-1.355708600000000152e-01
1.639279903000000205e-02;-1.359202691999999990e-01
1.639299903000000086e-02;-1.362696783999999828e-01
1.639319902999999967e-02;-1.366190875999999943e-01
1.639339902999999848e-02;-1.369684968000000058e-01
1.639359903000000077e-02;-1.373179059999999896e-01
1.639379902999999958e-02;-1.376673152000000011e-01
1.639399903000000186e-02;-1.380167244000000126e-01
1.639419903000000067e-02;-1.387155432000000133e-01
1.639439902999999948e-02;-1.390649524000000248e-01
1.639459902999999830e-02;-1.397637712000000254e-01
1.639479903000000058e-02;-1.401131804000000369e-01
1.639499902999999939e-02;-1.404625900000000260e-01
1.639519903000000167e-02;-1.408119992000000376e-01
1.639539903000000048e-02;-1.411614084000000213e-01
1.639559902999999930e-02;-1.411614084000000213e-01
1.639579902999999811e-02;-1.411614084000000213e-01
1.639599903000000039e-02;-1.411614084000000213e-01
1.639619902999999920e-02;-1.415108180000000382e-01
1.639639903000000148e-02;-1.415108180000000382e-01
1.639659903000000030e-02;-1.418602276000000273e-01
1.639679902999999911e-02;-1.418602276000000273e-01
1.639699902999999792e-02;-1.418602275999999995e-01
1.639719903000000020e-02;-1.418602275999999995e-01
1.639739902999999902e-02;-1.422096372000000164e-01
1.639759903000000130e-02;-1.425590468000000333e-01
1.639779903000000011e-02;-1.429084564000000501e-01
1.639799902999999892e-02;-1.429084564000000224e-01
1.639819902999999773e-02;-1.432578660000000115e-01
1.639839903000000002e-02;-1.432578660000000115e-01
1.639859902999999883e-02;-1.432578660000000115e-01
1.639879903000000111e-02;-1.432578660000000115e-01
1.639899902999999992e-02;-1.436072756000000283e-01
1.639919902999999873e-02;-1.439566852000000452e-01
1.639939903000000102e-02;-1.443060948000000621e-01
1.639959902999999983e-02;-1.446555044000000512e-01
1.639979902999999864e-02;-1.446555044000000512e-01
1.639999903000000092e-02;-1.446555044000000234e-01
1.640019902999999973e-02;-1.450049140000000125e-01
1.640039902999999855e-02;-1.450049140000000125e-01
1.640059903000000083e-02;-1.453543236000000016e-01
1.640079902999999964e-02;-1.453543236000000016e-01
1.640099902999999845e-02;-1.457037332000000185e-01
1.640119903000000073e-02;-1.457037332000000185e-01
1.640139902999999955e-02;-1.457037331999999907e-01
1.640159902999999836e-02;-1.460531428000000076e-01
1.640179903000000064e-02;-1.460531428000000076e-01
1.640199902999999945e-02;-1.460531427999999798e-01
1.640219902999999826e-02;-1.460531427999999798e-01
1.640239903000000055e-02;-1.460531427999999798e-01
1.640259902999999936e-02;-1.464025523999999967e-01
1.640279902999999817e-02;-1.467519620000000136e-01
1.640299903000000045e-02;-1.471013716000000304e-01
1.640319902999999926e-02;-1.471013716000000304e-01
1.640339903000000155e-02;-1.474507812000000195e-01
1.640359903000000036e-02;-1.474507812000000195e-01
1.640379902999999917e-02;-1.474507811999999918e-01
1.640399902999999798e-02;-1.474507811999999918e-01
1.640419903000000026e-02;-1.471013716000000027e-01
1.640439902999999908e-02;-1.474507812000000195e-01
1.640459903000000136e-02;-1.471013716000000304e-01
1.640479903000000017e-02;-1.474507811999999918e-01
1.640499902999999898e-02;-1.471013716000000027e-01
1.640519902999999780e-02;-1.471013715999999749e-01
1.640539903000000008e-02;-1.471013715999999749e-01
1.640559902999999889e-02;-1.471013715999999749e-01
1.640579903000000117e-02;-1.471013715999999749e-01
1.640599902999999998e-02;-1.471013715999999749e-01
1.640619902999999880e-02;-1.467519620000000136e-01
1.640639902999999761e-02;-1.467519620000000136e-01
1.640659902999999989e-02;-1.464025523999999967e-01
1.640679903000000217e-02;-1.464025523999999967e-01
1.640699903000000098e-02;-1.464025523999999967e-01
1.640719902999999980e-02;-1.464025523999999967e-01
1.640739902999999861e-02;-1.460531427999999798e-01
1.640759903000000089e-02;-1.457037331999999907e-01
1.640779902999999970e-02;-1.446555050000000175e-01
1.640799903000000198e-02;-1.446555050000000175e-01
1.640819903000000080e-02;-1.443060954000000007e-01
1.640839902999999961e-02;-1.443060954000000007e-01
1.640859902999999842e-02;-1.443060954000000007e-01
1.640879903000000070e-02;-1.443060954000000007e-01
1.640899902999999951e-02;-1.439566857999999838e-01
1.640919903000000180e-02;-1.436072762000000225e-01
1.640939903000000061e-02;-1.432578666000000056e-01
1.640959902999999942e-02;-1.429084569999999887e-01
1.640979902999999823e-02;-1.425590473999999996e-01
1.640999903000000051e-02;-1.425590473999999996e-01
1.641019902999999933e-02;-1.422096378000000105e-01
1.641039903000000161e-02;-1.422096378000000105e-01
1.641059903000000042e-02;-1.418602281999999937e-01
1.641079902999999923e-02;-1.418602281999999937e-01
1.641099903000000151e-02;-1.415108186000000046e-01
1.641119903000000033e-02;-1.415108186000000046e-01
1.641139902999999914e-02;-1.415108186000000046e-01
1.641159903000000142e-02;-1.411614090000000155e-01
1.641179903000000023e-02;-1.411614090000000155e-01
1.641199902999999904e-02;-1.411614090000000155e-01
1.641219903000000133e-02;-1.411614090000000155e-01
1.641239903000000014e-02;-1.411614090000000155e-01
1.641259902999999895e-02;-1.408119993999999986e-01
1.641279903000000123e-02;-1.404625898000000095e-01
1.641299903000000004e-02;-1.401131802000000204e-01
1.641319902999999886e-02;-1.401131802000000204e-01
1.641339903000000114e-02;-1.397637706000000035e-01
1.641359902999999995e-02;-1.397637706000000035e-01
1.641379902999999876e-02;-1.397637706000000035e-01
1.641399903000000104e-02;-1.397637706000000035e-01
1.641419902999999986e-02;-1.397637706000000035e-01
1.641439902999999867e-02;-1.390649518000000306e-01
1.641459903000000095e-02;-1.390649518000000306e-01
1.641479902999999976e-02;-1.387155422000000138e-01
1.641499902999999858e-02;-1.383661330000000300e-01
1.641519903000000086e-02;-1.383661330000000300e-01
1.641539902999999967e-02;-1.383661330000000023e-01
1.641559902999999848e-02;-1.380167238000000185e-01
1.641579903000000076e-02;-1.376673146000000347e-01
1.641599902999999958e-02;-1.373179054000000510e-01
1.641619902999999839e-02;-1.369684962000000394e-01
1.641639903000000067e-02;-1.366190870000000279e-01
1.641659902999999948e-02;-1.362696778000000442e-01
1.641679902999999829e-02;-1.359202686000000326e-01
1.641699903000000058e-02;-1.355708594000000211e-01
1.641719902999999939e-02;-1.352214502000000373e-01
1.641739903000000167e-02;-1.348720410000000258e-01
1.641759903000000048e-02;-1.345226318000000143e-01
1.641779902999999929e-02;-1.348720412000000146e-01
1.641799902999999811e-02;-1.345226320000000308e-01
1.641819903000000039e-02;-1.341732228000000193e-01
1.641839902999999920e-02;-1.338238136000000078e-01
1.641859903000000148e-02;-1.334744044000000240e-01
1.641879903000000029e-02;-1.331249952000000403e-01
1.641899902999999911e-02;-1.327755860000000288e-01
1.641919902999999792e-02;-1.324261768000000172e-01
1.641939903000000020e-02;-1.320767676000000335e-01
1.641959902999999901e-02;-1.317273584000000219e-01
1.641979903000000129e-02;-1.313779492000000104e-01
1.641999903000000011e-02;-1.310285400000000267e-01
1.642019902999999892e-02;-1.306791308000000429e-01
1.642039902999999773e-02;-1.303297216000000314e-01
1.642059903000000001e-02;-1.299803124000000198e-01
1.642079902999999882e-02;-1.292814938000000080e-01
1.642099903000000111e-02;-1.285826752000000239e-01
1.642119902999999992e-02;-1.278838566000000121e-01
1.642139902999999873e-02;-1.271850380000000280e-01
1.642159902999999754e-02;-1.264862194000000162e-01
1.642179902999999982e-02;-1.257874008000000043e-01
1.642199902999999864e-02;-1.250885821999999925e-01
1.642219903000000092e-02;-1.243897636000000084e-01
1.642239902999999973e-02;-1.236909449999999966e-01
1.642259902999999854e-02;-1.229921263999999986e-01
1.642279902999999736e-02;-1.222933078000000007e-01
1.642299902999999964e-02;-1.215944891999999888e-01
1.642319903000000192e-02;-1.208956706000000048e-01
1.642339903000000073e-02;-1.201968519999999929e-01
1.642359902999999954e-02;-1.191486240000000085e-01
1.642379902999999836e-02;-1.184498054000000106e-01
1.642399903000000064e-02;-1.177509867999999987e-01
1.642419902999999945e-02;-1.170521682000000008e-01
1.642439903000000173e-02;-1.167027588000000005e-01
1.642459903000000054e-02;-1.160039402000000025e-01
1.642479902999999936e-02;-1.153051216000000045e-01
1.642499902999999817e-02;-1.149557122000000042e-01
1.642519903000000045e-02;-1.142568935999999924e-01
1.642539902999999926e-02;-1.135580749999999944e-01
1.642559903000000154e-02;-1.132086655999999941e-01
1.642579903000000036e-02;-1.128592561999999938e-01
1.642599902999999917e-02;-1.125098467999999935e-01
1.642619902999999798e-02;-1.121604373999999932e-01
1.642639903000000026e-02;-1.114616186000000064e-01
1.642659902999999907e-02;-1.107627998000000197e-01
1.642679903000000136e-02;-1.100639810000000191e-01
1.642699903000000017e-02;-1.093651622000000184e-01
1.642719902999999898e-02;-1.086663434000000178e-01
1.642739903000000126e-02;-1.079675246000000172e-01
1.642759903000000007e-02;-1.072687058000000165e-01
1.642779902999999889e-02;-1.065698870000000159e-01
1.642799903000000117e-02;-1.058710682000000153e-01
1.642819902999999998e-02;-1.051722494000000147e-01
1.642839902999999879e-02;-1.044734306000000140e-01
1.642859903000000107e-02;-1.037746118000000134e-01
1.642879902999999989e-02;-1.030757930000000266e-01
1.642899903000000217e-02;-1.023769742000000260e-01
1.642919903000000098e-02;-1.016781554000000254e-01
1.642939902999999979e-02;-1.006299270000000218e-01
1.642959902999999861e-02;-9.993110820000002115e-02
1.642979903000000089e-02;-9.923228940000002052e-02
1.642999902999999970e-02;-9.818406100000001691e-02
1.643019903000000198e-02;-9.713583260000001329e-02
1.643039903000000079e-02;-9.643701380000001266e-02
1.643059902999999961e-02;-9.538878540000000905e-02
1.643079902999999842e-02;-9.503937600000000874e-02
1.643099903000000070e-02;-9.468996660000000842e-02
1.643119902999999951e-02;-9.399114760000000512e-02
1.643139903000000179e-02;-9.329232860000000183e-02
1.643159903000000061e-02;-9.259350960000001241e-02
1.643179902999999942e-02;-9.189469060000000911e-02
1.643199902999999823e-02;-9.119587160000000581e-02
1.643219903000000051e-02;-9.049705260000001639e-02
1.643239902999999932e-02;-8.979823360000001309e-02
1.643259903000000161e-02;-8.909941460000000979e-02
1.643279903000000042e-02;-8.840059560000002037e-02
1.643299902999999923e-02;-8.770177660000001707e-02
1.643319902999999804e-02;-8.700295760000001377e-02
1.643339903000000032e-02;-8.595472920000002404e-02
1.643359902999999914e-02;-8.560531960000002105e-02
1.643379903000000142e-02;-8.490650060000001775e-02
1.643399903000000023e-02;-8.385827220000001414e-02
1.643419902999999904e-02;-8.315945320000001084e-02
1.643439902999999785e-02;-8.211122480000002111e-02
1.643459903000000014e-02;-8.106299640000001749e-02
1.643479902999999895e-02;-8.001476800000001388e-02
1.643499903000000123e-02;-7.896653960000002415e-02
1.643519903000000004e-02;-7.791831120000002053e-02
1.643539902999999885e-02;-7.687008280000001692e-02
1.643559902999999767e-02;-7.582185440000001331e-02
1.643579902999999995e-02;-7.477362600000000969e-02
1.643599902999999876e-02;-7.337598800000001698e-02
1.643619903000000104e-02;-7.232775960000001336e-02
1.643639902999999985e-02;-7.162894060000002394e-02
1.643659902999999867e-02;-7.093012160000002064e-02
1.643679902999999748e-02;-7.023130260000001734e-02
1.643699902999999976e-02;-6.953248360000001405e-02
1.643719902999999857e-02;-6.883366460000001075e-02
1.643739903000000085e-02;-6.813484560000002133e-02
1.643759902999999967e-02;-6.743602660000000415e-02
1.643779902000000112e-02;-6.638779800000001174e-02
1.643799901999999993e-02;-6.568897900000000845e-02
1.643819901999999875e-02;-6.499016000000001902e-02
1.643839902000000103e-02;-6.394193139999999886e-02
1.643859901999999984e-02;-6.289370279999999258e-02
1.643879901999999865e-02;-6.184547420000000018e-02
1.643899902000000093e-02;-6.079724560000000083e-02
1.643919901999999975e-02;-5.974901700000000149e-02
1.643939901999999856e-02;-5.905019799999999819e-02
1.643959902000000084e-02;-5.800196939999999191e-02
1.643979901999999965e-02;-5.695374079999999950e-02
1.643999901999999846e-02;-5.625492179999999620e-02
1.644019902000000075e-02;-5.555610279999999290e-02
1.644039901999999956e-02;-5.450787420000000050e-02
1.644059902000000184e-02;-5.380905519999999720e-02
1.644079902000000065e-02;-5.276082659999999785e-02
1.644099901999999946e-02;-5.171259799999999851e-02
1.644119901999999828e-02;-5.101377899999999521e-02
1.644139902000000056e-02;-5.031495999999999191e-02
1.644159901999999937e-02;-4.926673159999998830e-02
1.644179902000000165e-02;-4.856791259999999194e-02
1.644199902000000046e-02;-4.751968419999999527e-02
1.644219901999999928e-02;-4.647145579999999165e-02
1.644239901999999809e-02;-4.542322739999998804e-02
1.644259902000000037e-02;-4.437499899999999137e-02
1.644279901999999918e-02;-4.332677059999999469e-02
1.644299902000000146e-02;-4.227854219999999108e-02
1.644319902000000028e-02;-4.123031379999999441e-02
1.644339901999999909e-02;-4.053149479999999805e-02
1.644359901999999790e-02;-3.948326639999999443e-02
1.644379902000000018e-02;-3.843503799999999082e-02
1.644399901999999900e-02;-3.773621899999999446e-02
1.644419902000000128e-02;-3.668799059999999779e-02
1.644439902000000009e-02;-3.598917159999999449e-02
1.644459901999999890e-02;-3.529035259999999119e-02
1.644479901999999771e-02;-3.459153359999999483e-02
1.644499902000000000e-02;-3.389271459999999847e-02
1.644519901999999881e-02;-3.319389559999999517e-02
1.644539902000000109e-02;-3.249507659999999881e-02
1.644559901999999990e-02;-3.144684819999999520e-02
1.644579901999999871e-02;-3.039861979999999853e-02
1.644599901999999753e-02;-2.969980099999999790e-02
1.644619901999999981e-02;-2.865157259999999775e-02
1.644639901999999862e-02;-2.760334419999999761e-02
1.644659902000000090e-02;-2.655511579999999747e-02
1.644679901999999971e-02;-2.550688739999999732e-02
1.644699901999999853e-02;-2.445865899999999718e-02
1.644719901999999734e-02;-2.341043059999999704e-02
1.644739901999999962e-02;-2.236220220000000036e-02
1.644759901999999843e-02;-2.131397379999999675e-02
1.644779902000000071e-02;-2.061515499999999959e-02
1.644799901999999953e-02;-1.956692659999999945e-02
1.644819901999999834e-02;-1.851869819999999930e-02
1.644839902000000062e-02;-1.781987940000000215e-02
1.644859901999999943e-02;-1.712106060000000152e-02
1.644879902000000171e-02;-1.642224180000000089e-02
1.644899902000000053e-02;-1.537401359999999995e-02
1.644919901999999934e-02;-1.432578539999999900e-02
1.644939901999999815e-02;-1.327755719999999806e-02
1.644959902000000043e-02;-1.222932900000000059e-02
1.644979901999999924e-02;-1.118110079999999965e-02
1.644999902000000153e-02;-1.013287259999999870e-02
1.645019902000000034e-02;-9.084644399999999495e-03
1.645039901999999915e-02;-8.036416200000000287e-03
1.645059901999999796e-02;-6.988188000000000212e-03
1.645079902000000024e-02;-5.939959800000000137e-03
1.645099901999999906e-02;-4.891731600000000062e-03
1.645119902000000134e-02;-3.843503400000000420e-03
1.645139902000000015e-02;-2.795275200000000779e-03
1.645159901999999896e-02;-2.096456400000000584e-03
1.645179902000000124e-02;-1.048228200000000509e-03
1.645199902000000006e-02;-3.494094000000000973e-04
1.645219902000000234e-02;3.494093999999998263e-04
1.645239902000000115e-02;1.048228199999999858e-03
1.645259901999999996e-02;1.747046999999999836e-03
1.645279901999999878e-02;2.445865800000000031e-03
1.645299902000000106e-02;3.494093999999999672e-03
1.645319901999999987e-02;4.192912800000000301e-03
1.645339902000000215e-02;4.891731600000000062e-03
1.645359902000000096e-02;5.939959799999999270e-03
1.645379901999999978e-02;6.638778599999999898e-03
1.645399901999999859e-02;7.687006799999999973e-03
1.645419902000000087e-02;8.735235000000000916e-03
1.645439901999999968e-02;9.783463200000001858e-03
1.645459902000000196e-02;1.083169140000000107e-02
1.645479902000000078e-02;1.187991960000000027e-02
1.645499901999999959e-02;1.292814780000000122e-02
1.645519901999999840e-02;1.397637600000000216e-02
1.645539902000000068e-02;1.502460420000000137e-02
1.645559901999999949e-02;1.572342300000000026e-02
1.645579902000000178e-02;1.642224180000000089e-02
1.645599902000000059e-02;1.712106060000000152e-02
1.645619901999999940e-02;1.781987940000000215e-02
1.645639901999999821e-02;1.886810780000000229e-02
1.645659902000000049e-02;1.956692660000000292e-02
1.645679901999999931e-02;2.061515500000000306e-02
1.645699902000000159e-02;2.131397380000000022e-02
1.645719902000000040e-02;2.236220220000000383e-02
1.645739901999999921e-02;2.341043060000000051e-02
1.645759901999999802e-02;2.445865900000000065e-02
1.645779902000000031e-02;2.550688740000000079e-02
1.645799901999999912e-02;2.655511579999999747e-02
1.645819902000000140e-02;2.760334419999999761e-02
1.645839902000000021e-02;2.865157259999999775e-02
1.645859901999999902e-02;2.969980099999999790e-02
1.645879901999999784e-02;3.074802939999999804e-02
1.645899902000000012e-02;3.144684839999999787e-02
1.645919901999999893e-02;3.214566739999999423e-02
1.645939902000000121e-02;3.284448639999999059e-02
1.645959902000000002e-02;3.354330539999999389e-02
1.645979901999999884e-02;3.424212439999999025e-02
1.645999901999999765e-02;3.494094339999999355e-02
1.646019901999999993e-02;3.563976239999998991e-02
1.646039901999999874e-02;3.668799079999999352e-02
1.646059902000000102e-02;3.773621919999999019e-02
1.646079901999999984e-02;3.878444759999999381e-02
1.646099901999999865e-02;3.983267599999999742e-02
1.646119902000000093e-02;4.088090439999999409e-02
1.646139901999999974e-02;4.192913279999999077e-02
1.646159901999999856e-02;4.297736119999999438e-02
1.646179902000000084e-02;4.402558959999999799e-02
1.646199901999999965e-02;4.507381799999999467e-02
1.646219901999999846e-02;4.612204639999999828e-02
1.646239902000000074e-02;4.717027479999999495e-02
1.646259901999999956e-02;4.821850319999999857e-02
1.646279901999999837e-02;4.926673160000000218e-02
1.646299902000000065e-02;4.996555059999999854e-02
1.646319901999999946e-02;5.101377899999999521e-02
1.646339901999999827e-02;5.206200739999999882e-02
1.646359902000000056e-02;5.345964540000000542e-02
1.646379901999999937e-02;5.485728340000000508e-02
1.646399902000000165e-02;5.555610240000000144e-02
1.646419902000000046e-02;5.625492139999999780e-02
1.646439901999999927e-02;5.695374039999999416e-02
1.646459901999999809e-02;5.765255939999999052e-02
1.646479902000000037e-02;5.835137839999999382e-02
1.646499901999999918e-02;5.939960700000000010e-02
1.646519902000000146e-02;6.044783559999999945e-02
1.646539902000000027e-02;6.149606420000000573e-02
1.646559901999999909e-02;6.254429279999999813e-02
1.646579901999999790e-02;6.359252140000000442e-02
1.646599902000000018e-02;6.359252140000000442e-02
1.646619901999999899e-02;6.464075000000001070e-02
1.646639902000000127e-02;6.533956900000001400e-02
1.646659902000000009e-02;6.638779760000002028e-02
1.646679901999999890e-02;6.708661660000000970e-02
1.646699901999999771e-02;6.813484520000001599e-02
1.646719901999999999e-02;6.883366420000000541e-02
1.646739901999999880e-02;6.953248320000002258e-02
1.646759902000000109e-02;7.023130220000001200e-02
1.646779901999999990e-02;7.093012120000000142e-02
1.646799901999999871e-02;7.162894020000001860e-02
1.646819902000000099e-02;7.232775920000000802e-02
1.646839901999999980e-02;7.302657820000001132e-02
1.646859902000000209e-02;7.372539720000001462e-02
1.646879902000000090e-02;7.442421620000000404e-02
1.646899901999999971e-02;7.512303520000002122e-02
1.646919901999999852e-02;7.582185420000001064e-02
1.646939902000000081e-02;7.652067320000001394e-02
